EPIC,DATE_TIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
NZDGBP,2019-08-01 00:00:00,0.53888,0.53893,0.53884,0.53886,47
NZDGBP,2019-08-01 00:01:00,0.53888,0.53892,0.53880,0.53881,64
NZDGBP,2019-08-01 00:02:00,0.53882,0.53883,0.53856,0.53866,94
NZDGBP,2019-08-01 00:03:00,0.53867,0.53878,0.53864,0.53875,62
NZDGBP,2019-08-01 00:04:00,0.53874,0.53876,0.53869,0.53875,62
NZDGBP,2019-08-01 00:05:00,0.53874,0.53898,0.53874,0.53896,72
NZDGBP,2019-08-01 00:06:00,0.53895,0.53895,0.53881,0.53884,61
NZDGBP,2019-08-01 00:07:00,0.53885,0.53890,0.53881,0.53881,75
NZDGBP,2019-08-01 00:08:00,0.53880,0.53886,0.53870,0.53872,102
NZDGBP,2019-08-01 00:09:00,0.53871,0.53878,0.53868,0.53878,59
NZDGBP,2019-08-01 00:10:00,0.53877,0.53877,0.53861,0.53872,73
NZDGBP,2019-08-01 00:11:00,0.53874,0.53882,0.53871,0.53882,54
NZDGBP,2019-08-01 00:12:00,0.53881,0.53881,0.53869,0.53874,74
NZDGBP,2019-08-01 00:13:00,0.53873,0.53884,0.53873,0.53883,82
NZDGBP,2019-08-01 00:14:00,0.53882,0.53886,0.53877,0.53881,68
NZDGBP,2019-08-01 00:15:00,0.53880,0.53881,0.53865,0.53869,54
NZDGBP,2019-08-01 00:16:00,0.53868,0.53891,0.53866,0.53890,101
NZDGBP,2019-08-01 00:17:00,0.53888,0.53889,0.53874,0.53881,120
NZDGBP,2019-08-01 00:18:00,0.53879,0.53889,0.53878,0.53888,90
NZDGBP,2019-08-01 00:19:00,0.53887,0.53901,0.53881,0.53886,94
NZDGBP,2019-08-01 00:20:00,0.53887,0.53903,0.53887,0.53898,70
NZDGBP,2019-08-01 00:21:00,0.53899,0.53906,0.53897,0.53904,74
NZDGBP,2019-08-01 00:22:00,0.53905,0.53917,0.53899,0.53915,81
NZDGBP,2019-08-01 00:23:00,0.53914,0.53914,0.53893,0.53905,131
NZDGBP,2019-08-01 00:24:00,0.53906,0.53916,0.53900,0.53909,85
NZDGBP,2019-08-01 00:25:00,0.53908,0.53917,0.53904,0.53905,80
NZDGBP,2019-08-01 00:26:00,0.53904,0.53904,0.53896,0.53904,73
NZDGBP,2019-08-01 00:27:00,0.53903,0.53915,0.53898,0.53914,60
NZDGBP,2019-08-01 00:28:00,0.53913,0.53915,0.53906,0.53914,42
NZDGBP,2019-08-01 00:29:00,0.53915,0.53915,0.53906,0.53910,45
NZDGBP,2019-08-01 00:30:00,0.53912,0.53912,0.53889,0.53894,45
NZDGBP,2019-08-01 00:31:00,0.53895,0.53896,0.53884,0.53889,58
NZDGBP,2019-08-01 00:32:00,0.53891,0.53897,0.53886,0.53893,72
NZDGBP,2019-08-01 00:33:00,0.53894,0.53905,0.53891,0.53905,92
NZDGBP,2019-08-01 00:34:00,0.53904,0.53912,0.53902,0.53906,63
NZDGBP,2019-08-01 00:35:00,0.53905,0.53915,0.53905,0.53913,49
NZDGBP,2019-08-01 00:36:00,0.53914,0.53925,0.53905,0.53908,91
NZDGBP,2019-08-01 00:37:00,0.53909,0.53930,0.53909,0.53930,102
NZDGBP,2019-08-01 00:38:00,0.53929,0.53936,0.53919,0.53920,80
NZDGBP,2019-08-01 00:39:00,0.53919,0.53924,0.53905,0.53908,60
NZDGBP,2019-08-01 00:40:00,0.53909,0.53921,0.53909,0.53918,40
NZDGBP,2019-08-01 00:41:00,0.53916,0.53921,0.53913,0.53919,61
