EPIC,DATE_TIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
AUDCAD,2019-09-01 20:00:00,0.89535,0.89535,0.89498,0.89505,5
AUDCAD,2019-09-01 20:01:00,0.89536,0.89553,0.89535,0.89552,22
AUDCAD,2019-09-01 20:02:00,0.89553,0.89643,0.89553,0.89584,14
AUDCAD,2019-09-01 20:03:00,0.89640,0.89640,0.89574,0.89635,17
AUDCAD,2019-09-01 20:04:00,0.89608,0.89616,0.89543,0.89557,11
AUDCAD,2019-09-01 20:05:00,0.89556,0.89583,0.89450,0.89549,9
AUDCAD,2019-09-01 20:06:00,0.89541,0.89541,0.89541,0.89541,1
AUDCAD,2019-09-01 20:07:00,0.89552,0.89552,0.89551,0.89551,2
AUDCAD,2019-09-01 20:08:00,0.89550,0.89550,0.89541,0.89541,3
AUDCAD,2019-09-01 20:09:00,0.89551,0.89586,0.89541,0.89586,6
AUDCAD,2019-09-01 20:10:00,0.89556,0.89585,0.89556,0.89556,4
AUDCAD,2019-09-01 20:11:00,0.89543,0.89558,0.89543,0.89543,3
AUDCAD,2019-09-01 20:12:00,,,,,
AUDCAD,2019-09-01 20:13:00,,,,,
AUDCAD,2019-09-01 20:14:00,0.89559,0.89559,0.89557,0.89557,2
AUDCAD,2019-09-01 20:15:00,0.89543,0.89543,0.89543,0.89543,1
AUDCAD,2019-09-01 20:16:00,0.89548,0.89548,0.89548,0.89548,1
AUDCAD,2019-09-01 20:17:00,,,,,
AUDCAD,2019-09-01 20:18:00,0.89558,0.89558,0.89548,0.89548,2
AUDCAD,2019-09-01 20:19:00,0.89560,0.89560,0.89548,0.89548,2
AUDCAD,2019-09-01 20:20:00,,,,,
AUDCAD,2019-09-01 20:21:00,0.89559,0.89559,0.89548,0.89548,2
AUDCAD,2019-09-01 20:22:00,0.89482,0.89548,0.89482,0.89548,3
AUDCAD,2019-09-01 20:23:00,0.89579,0.89579,0.89472,0.89472,4
AUDCAD,2019-09-01 20:24:00,0.89549,0.89574,0.89549,0.89572,3
AUDCAD,2019-09-01 20:25:00,0.89549,0.89549,0.89549,0.89549,1
AUDCAD,2019-09-01 20:26:00,,,,,
AUDCAD,2019-09-01 20:27:00,0.89487,0.89541,0.89472,0.89526,5
AUDCAD,2019-09-01 20:28:00,0.89538,0.89538,0.89526,0.89526,3
AUDCAD,2019-09-01 20:29:00,0.89538,0.89538,0.89526,0.89526,1
AUDCAD,2019-09-01 20:30:00,,,,,
AUDCAD,2019-09-01 20:31:00,0.89553,0.89553,0.89546,0.89546,3
AUDCAD,2019-09-01 20:32:00,0.89526,0.89526,0.89526,0.89526,1
AUDCAD,2019-09-01 20:33:00,0.89526,0.89526,0.89526,0.89526,1
AUDCAD,2019-09-01 20:34:00,,,,,
AUDCAD,2019-09-01 20:35:00,0.89538,0.89538,0.89538,0.89538,
