2009-05-01 00:00:00,1.47993,0
2009-05-01 11:00:00,1.49275,0
2009-05-03 22:00:00,1.4918,0
2009-05-04 09:00:00,1.48765,1
2009-05-04 20:00:00,1.50032,0
2009-05-05 07:00:00,1.50331,0
2009-05-05 18:00:00,1.50818,11
2009-05-06 05:00:00,1.50114,5
2009-05-06 16:00:00,1.50579,0
2009-05-07 03:00:00,1.51321,2
2009-05-07 14:00:00,1.5072,0
2009-05-08 01:00:00,1.50007,0
2009-05-08 12:00:00,1.50712,0
2009-05-10 23:00:00,1.51975,0
2009-05-11 10:00:00,1.5098,2
2009-05-11 21:00:00,1.51163,67
2009-05-12 08:00:00,1.51986,0
2009-05-12 19:00:00,1.52711,6
2009-05-13 06:00:00,1.53103,0
2009-05-13 17:00:00,1.51564,1
2009-05-14 04:00:00,1.51189,0
2009-05-14 15:00:00,1.51401,0
2009-05-15 02:00:00,1.52174,3
2009-05-15 13:00:00,1.52328,0
2009-05-18 00:00:00,1.515,0
2009-05-18 11:00:00,1.524,0
2009-05-18 22:00:00,1.53373,0
2009-05-19 09:00:00,1.54802,0
2009-05-19 20:00:00,1.54893,0
2009-05-20 07:00:00,1.54754,0
2009-05-20 18:00:00,1.5701,6
2009-05-22 05:00:00,1.58643,0
2009-05-22 16:00:00,1.58869,0
2009-05-25 03:00:00,1.58672,2
2009-05-25 14:00:00,1.58885,0
2009-05-26 01:00:00,1.58935,1
2009-05-26 12:00:00,1.58528,0
2009-05-26 23:00:00,1.59376,1
2009-05-27 10:00:00,1.60155,0
2009-05-27 21:00:00,1.59524,0
2009-05-28 08:00:00,1.59342,0
2009-05-28 19:00:00,1.5952,0
2009-05-29 06:00:00,1.60164,0
2009-05-29 17:00:00,1.61534,0
2009-06-01 00:00:00,1.61727,0
2009-06-01 11:00:00,1.63833,4
2009-06-01 22:00:00,1.64399,14
2009-06-02 09:00:00,1.63759,1
2009-06-02 20:00:00,1.659,0
2009-06-05 07:00:00,1.6052,0
2009-06-05 18:00:00,1.59948,6
2009-06-08 05:00:00,1.5935,2
2009-06-08 16:00:00,1.59746,0
2009-06-10 03:00:00,1.63096,1
2009-06-10 14:00:00,1.63917,0
2009-06-11 01:00:00,1.63669,1
2009-06-11 12:00:00,1.64464,0
2009-06-11 23:00:00,1.65807,0
2009-06-12 10:00:00,1.64397,1
2009-06-14 21:00:00,1.64293,352
2009-06-15 08:00:00,1.6321,0
2009-06-15 19:00:00,1.62915,1
2009-06-16 06:00:00,1.63081,0
2009-06-16 17:00:00,1.64058,0
2009-06-17 04:00:00,1.64121,0
2009-06-17 15:00:00,1.62874,0
2009-06-18 02:00:00,1.63777,6
2009-06-18 13:00:00,1.62715,0
2009-06-19 00:00:00,1.63491,0
2009-06-19 11:00:00,1.64357,0
2009-06-21 22:00:00,1.65015,0
2009-06-22 09:00:00,1.64346,0
2009-06-22 20:00:00,1.63518,0
2009-06-23 07:00:00,1.63042,0
2009-06-23 18:00:00,1.64382,0
2009-06-24 05:00:00,1.64722,13
2009-06-24 16:00:00,1.64825,7
