EPIC,DATE_TIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
ETHUSD,2019-07-15 08:26:00,223.60,223.65,223.60,223.60,22
ETHUSD,2019-07-15 08:27:00,223.61,224.11,223.61,224.11,75
ETHUSD,2019-07-15 08:28:00,224.12,224.24,224.06,224.21,65
ETHUSD,2019-07-15 08:29:00,224.20,224.24,224.10,224.15,73
ETHUSD,2019-07-15 08:30:00,224.14,224.33,224.13,224.31,92
ETHUSD,2019-07-15 08:31:00,224.29,224.46,224.28,224.31,68
ETHUSD,2019-07-15 08:32:00,224.30,224.39,223.95,223.95,66
ETHUSD,2019-07-15 08:33:00,223.96,223.96,223.69,223.69,54
ETHUSD,2019-07-15 08:34:00,223.63,223.74,223.28,223.28,66
ETHUSD,2019-07-15 08:35:00,223.27,223.27,223.07,223.07,56
ETHUSD,2019-07-15 08:36:00,223.08,223.42,222.93,223.36,66
ETHUSD,2019-07-15 08:37:00,223.35,223.79,223.35,223.64,81
ETHUSD,2019-07-15 08:38:00,223.65,223.91,223.64,223.65,96
ETHUSD,2019-07-15 08:39:00,223.66,223.95,223.66,223.95,94
ETHUSD,2019-07-15 08:40:00,223.96,224.12,223.91,223.98,94
ETHUSD,2019-07-15 08:41:00,224.01,224.39,223.98,224.37,79
ETHUSD,2019-07-15 08:42:00,224.38,224.50,224.34,224.49,57
ETHUSD,2019-07-15 08:43:00,224.47,224.47,224.34,224.36,62
ETHUSD,2019-07-15 08:44:00,224.35,224.37,223.72,223.74,87
ETHUSD,2019-07-15 08:45:00,223.75,223.80,223.12,223.24,100
ETHUSD,2019-07-15 08:46:00,223.23,223.33,223.18,223.26,81
ETHUSD,2019-07-15 08:47:00,223.25,223.46,222.94,223.38,68
ETHUSD,2019-07-15 08:48:00,223.37,223.51,223.36,223.45,68
ETHUSD,2019-07-15 08:49:00,223.46,223.49,223.31,223.40,77
ETHUSD,2019-07-15 08:50:00,223.39,223.41,223.34,223.41,50
ETHUSD,2019-07-15 08:51:00,223.40,223.40,222.89,222.92,105
ETHUSD,2019-07-15 08:52:00,222.90,222.90,222.01,222.65,134
ETHUSD,2019-07-15 08:53:00,222.64,222.95,222.61,222.82,96
ETHUSD,2019-07-15 08:54:00,222.81,222.90,222.53,222.60,111
ETHUSD,2019-07-15 08:55:00,222.59,222.63,222.42,222.44,51
ETHUSD,2019-07-15 08:56:00,222.43,222.50,222.07,222.27,113
ETHUSD,2019-07-15 08:57:00,222.28,222.40,222.22,222.32,66
ETHUSD,2019-07-15 08:58:00,222.31,222.50,222.29,222.50,64
ETHUSD,2019-07-15 08:59:00,222.49,222.59,222.48,222.54,67
ETHUSD,2019-07-15 09:00:00,222.53,222.53,221.91,221.98,88
ETHUSD,2019-07-15 09:01:00,221.99,222.00,220.75,220.75,107
ETHUSD,2019-07-15 09:02:00,220.76,221.68,220.57,221.68,143
ETHUSD,2019-07-15 09:03:00,221.69,221.92,221.37,221.38,104
ETHUSD,2019-07-15 09:04:00,221.39,221.41,220.69,220.80,142
ETHUSD,2019-07-15 09:05:00,220.85,221.47,220.79,221.47,113
ETHUSD,2019-07-15 09:06:00,221.46,221.82,221.19,221.72,124
ETHUSD,2019-07-15 09:07:00,221.75,222.52,221.74,222.50,98
ETHUSD,2019-07-15 09:08:00,222.48,222.50,222.12,222.39,103
ETHUSD,2019-07-15 09:09:00,222.40,222.60,222.36,222.44,99
ETHUSD,2019-07-15 09:10:00,222.45,222.68,222.39,222.45,131
ETHUSD,2019-07-15 09:11:00,222.44,222.66,222.40,222.64,93
ETHUSD,2019-07-15 09:12:00,222.62,222.63,222.41,222.42,60
ETHUSD,2019-07-15 09:13:00,222.44,222.55,222.40,222.41,61
ETHUSD,2019-07-15 09:14:00,222.42,222.83,222.42,222.82,29
ETHUSD,2019-07-15 09:15:00,222.83,223.39,222.68,223.39,122
ETHUSD,2019-07-15 09:16:00,223.40,224.18,223.35,224.18,78
ETHUSD,2019-07-15 09:17:00,224.16,224.54,224.13,224.14,108
ETHUSD,2019-07-15 09:18:00,224.13,224.25,224.01,224.19,107
ETHUSD,2019-07-15 09:19:00,224.20,224.27,224.16,224.19,46
ETHUSD,2019-07-15 09:20:00,224.18,225.15,224.18,225.15,76
ETHUSD,2019-07-15 09:21:00,225.17,225.35,224.58,224.60,141
ETHUSD,2019-07-15 09:22:00,224.59,224.72,224.31,224.69,106
ETHUSD,2019-07-15 09:23:00,224.70,224.70,224.33,224.63,100
ETHUSD,2019-07-15 09:24:00,224.64,224.72,224.54,224.69,75
ETHUSD,2019-07-15 09:25:00,224.71,224.88,224.71,224.87,81
ETHUSD,2019-07-15 09:26:00,224.88,224.88,224.44,224.47,84
ETHUSD,2019-07-15 09:27:00,224.45,224.47,224.30,224.33,73
ETHUSD,2019-07-15 09:28:00,224.34,224.34,223.81,224.01,63
ETHUSD,2019-07-15 09:29:00,224.03,224.81,224.03,224.75,94
ETHUSD,2019-07-15 09:30:00,224.73,225.12,224.73,224.86,79
ETHUSD,2019-07-15 09:31:00,224.87,225.00,224.60,224.65,115
ETHUSD,2019-07-15 09:32:00,224.66,224.68,224.42,224.49,93
ETHUSD,2019-07-15 09:33:00,224.50,224.57,224.47,224.55,38
ETHUSD,2019-07-15 09:34:00,224.56,224.67,224.54,224.67,34
ETHUSD,2019-07-15 09:35:00,224.68,224.68,224.30,224.52,93
ETHUSD,2019-07-15 09:36:00,224.51,224.62,224.44,224.44,88
ETHUSD,2019-07-15 09:37:00,224.45,224.46,223.91,223.91,81
ETHUSD,2019-07-15 09:38:00,223.92,223.94,223.66,223.75,89
ETHUSD,2019-07-15 09:39:00,223.74,223.90,223.74,223.90,40
ETHUSD,2019-07-15 09:40:00,223.91,224.20,223.89,224.14,41
ETHUSD,2019-07-15 09:41:00,224.13,224.22,224.00,224.22,58
ETHUSD,2019-07-15 09:42:00,224.21,224.27,224.11,224.27,39
ETHUSD,2019-07-15 09:43:00,224.28,224.39,224.12,224.17,68
ETHUSD,2019-07-15 09:44:00,224.16,224.18,223.58,223.71,106
ETHUSD,2019-07-15 09:45:00,223.72,223.91,223.62,223.62,57
ETHUSD,2019-07-15 09:46:00,223.63,224.15,223.63,224.09,57
ETHUSD,2019-07-15 09:47:00,224.08,224.36,224.04,224.28,83
ETHUSD,2019-07-15 09:48:00,224.27,224.35,224.12,224.24,67
ETHUSD,2019-07-15 09:49:00,224.23,224.23,223.99,224.15,87
ETHUSD,2019-07-15 09:50:00,224.16,224.26,224.05,224.26,75
ETHUSD,2019-07-15 09:51:00,224.27,224.47,224.27,224.45,74
ETHUSD,2019-07-15 09:52:00,224.46,224.63,224.40,224.63,67
ETHUSD,2019-07-15 09:53:00,224.62,225.58,224.59,225.56,137
ETHUSD,2019-07-15 09:54:00,225.55,226.06,225.23,226.06,93
ETHUSD,2019-07-15 09:55:00,226.07,226.22,225.85,226.20,83
