EPIC,DATE_TIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
CADJPY,2019-08-01 00:00:00,82.447,82.469,82.441,82.457,115
CADJPY,2019-08-01 00:01:00,82.458,82.460,82.437,82.456,141
CADJPY,2019-08-01 00:02:00,82.447,82.466,82.435,82.435,146
CADJPY,2019-08-01 00:03:00,82.446,82.451,82.426,82.428,125
CADJPY,2019-08-01 00:04:00,82.429,82.444,82.428,82.431,102
CADJPY,2019-08-01 00:05:00,82.432,82.444,82.420,82.435,128
CADJPY,2019-08-01 00:06:00,82.423,82.437,82.412,82.412,105
CADJPY,2019-08-01 00:07:00,82.413,82.423,82.403,82.410,89
CADJPY,2019-08-01 00:08:00,82.411,82.432,82.403,82.418,103
CADJPY,2019-08-01 00:09:00,82.419,82.431,82.407,82.431,95
CADJPY,2019-08-01 00:10:00,82.421,82.435,82.402,82.413,133
CADJPY,2019-08-01 00:11:00,82.415,82.429,82.403,82.416,140
CADJPY,2019-08-01 00:12:00,82.417,82.442,82.413,82.428,137
CADJPY,2019-08-01 00:13:00,82.438,82.452,82.427,82.430,155
CADJPY,2019-08-01 00:14:00,82.429,82.446,82.426,82.438,97
CADJPY,2019-08-01 00:15:00,82.437,82.464,82.419,82.460,135
CADJPY,2019-08-01 00:16:00,82.451,82.475,82.448,82.460,150
CADJPY,2019-08-01 00:17:00,82.459,82.539,82.450,82.532,174
CADJPY,2019-08-01 00:18:00,82.533,82.555,82.531,82.538,187
CADJPY,2019-08-01 00:19:00,82.539,82.544,82.511,82.517,154
CADJPY,2019-08-01 00:20:00,82.518,82.534,82.512,82.533,129
CADJPY,2019-08-01 00:21:00,82.534,82.534,82.509,82.510,120
CADJPY,2019-08-01 00:22:00,82.509,82.543,82.503,82.527,164
CADJPY,2019-08-01 00:23:00,82.528,82.596,82.528,82.579,189
CADJPY,2019-08-01 00:24:00,82.581,82.598,82.580,82.591,153
CADJPY,2019-08-01 00:25:00,82.592,82.598,82.562,82.564,157
CADJPY,2019-08-01 00:26:00,82.563,82.577,82.551,82.576,136
CADJPY,2019-08-01 00:27:00,82.567,82.606,82.566,82.591,120
CADJPY,2019-08-01 00:28:00,82.590,82.606,82.585,82.590,109
CADJPY,2019-08-01 00:29:00,82.591,82.599,82.566,82.577,92
CADJPY,2019-08-01 00:30:00,82.583,82.592,82.562,82.576,121
CADJPY,2019-08-01 00:31:00,82.586,82.603,82.580,82.593,91
CADJPY,2019-08-01 00:32:00,82.592,82.607,82.569,82.583,174
CADJPY,2019-08-01 00:33:00,82.600,82.606,82.583,82.600,129
CADJPY,2019-08-01 00:34:00,82.601,82.606,82.587,82.590,131
CADJPY,2019-08-01 00:35:00,82.589,82.615,82.589,82.596,147
CADJPY,2019-08-01 00:36:00,82.595,82.626,82.587,82.615,153
CADJPY,2019-08-01 00:37:00,82.625,82.632,82.605,82.609,146
CADJPY,2019-08-01 00:38:00,82.608,82.622,82.598,82.606,103
CADJPY,2019-08-01 00:39:00,82.607,82.619,82.594,82.618,142
CADJPY,2019-08-01 00:40:00,82.617,82.622,82.596,82.612,111
CADJPY,2019-08-01 00:41:00,82.614,82.632,82.611,82.617,111
CADJPY,2019-08-01 00:42:00,82.616,82.628,82.612,82.613,129
CADJPY,2019-08-01 00:43:00,82.612,82.625,82.596,82.601,81
CADJPY,2019-08-01 00:44:00,82.613,82.633,82.605,82.622,131
CADJPY,2019-08-01 00:45:00,82.621,82.633,82.612,82.617,112
CADJPY,2019-08-01 00:46:00,82.616,82.682,82.614,82.666,190
CADJPY,2019-08-01 00:47:00,82.669,82.677,82.650,82.655,168
CADJPY,2019-08-01 00:48:00,82.652,82.658,82.646,82.650,128
CADJPY,2019-08-01 00:49:00,82.649,82.657,82.637,82.639,129
CADJPY,2019-08-01 00:50:00,82.642,82.658,82.638,82.645,106
CADJPY,2019-08-01 00:51:00,82.646,82.661,82.638,82.643,148
CADJPY,2019-08-01 00:52:00,82.644,82.651,82.633,82.647,114
CADJPY,2019-08-01 00:53:00,82.646,82.666,82.646,82.656,107
CADJPY,2019-08-01 00:54:00,82.657,82.672,82.637,82.637,156
CADJPY,2019-08-01 00:55:00,82.639,82.662,82.639,82.657,146
CADJPY,2019-08-01 00:56:00,82.658,82.660,82.641,82.645,102
CADJPY,2019-08-01 00:57:00,82.644,82.658,82.629,82.634,133
CADJPY,2019-08-01 00:58:00,82.637,82.653,82.636,82.644,93
CADJPY,2019-08-01 00:59:00,82.645,82.670,82.645,82.649,107
CADJPY,2019-08-01 01:00:00,82.648,82.679,82.637,82.652,130
