EPIC,DATE_TIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
USDCAD,2019-08-01 00:00:00,1.31949,1.31955,1.31940,1.31948,103
USDCAD,2019-08-01 00:01:00,1.31949,1.31953,1.31942,1.31951,45
USDCAD,2019-08-01 00:02:00,1.31952,1.32004,1.31947,1.32000,116
USDCAD,2019-08-01 00:03:00,1.31999,1.32016,1.31995,1.32010,130
USDCAD,2019-08-01 00:04:00,1.32011,1.32026,1.32008,1.32023,105
USDCAD,2019-08-01 00:05:00,1.32022,1.32042,1.32020,1.32030,105
USDCAD,2019-08-01 00:06:00,1.32029,1.32036,1.32015,1.32032,72
USDCAD,2019-08-01 00:07:00,1.32033,1.32041,1.32024,1.32041,85
USDCAD,2019-08-01 00:08:00,1.32042,1.32044,1.32018,1.32033,96
USDCAD,2019-08-01 00:09:00,1.32034,1.32035,1.32018,1.32019,60
USDCAD,2019-08-01 00:10:00,1.32020,1.32058,1.32020,1.32057,120
USDCAD,2019-08-01 00:11:00,1.32059,1.32064,1.32045,1.32057,85
USDCAD,2019-08-01 00:12:00,1.32056,1.32068,1.32053,1.32067,97
USDCAD,2019-08-01 00:13:00,1.32066,1.32066,1.32045,1.32057,120
USDCAD,2019-08-01 00:14:00,1.32056,1.32061,1.32051,1.32059,67
USDCAD,2019-08-01 00:15:00,1.32060,1.32075,1.32059,1.32063,84
USDCAD,2019-08-01 00:16:00,1.32062,1.32096,1.32062,1.32086,154
USDCAD,2019-08-01 00:17:00,1.32087,1.32118,1.32083,1.32107,181
USDCAD,2019-08-01 00:18:00,1.32108,1.32118,1.32084,1.32084,155
USDCAD,2019-08-01 00:19:00,1.32085,1.32092,1.32080,1.32081,134
USDCAD,2019-08-01 00:20:00,1.32082,1.32090,1.32078,1.32089,62
USDCAD,2019-08-01 00:21:00,1.32088,1.32106,1.32088,1.32104,95
USDCAD,2019-08-01 00:22:00,1.32103,1.32136,1.32103,1.32133,150
USDCAD,2019-08-01 00:23:00,1.32134,1.32151,1.32132,1.32146,161
USDCAD,2019-08-01 00:24:00,1.32147,1.32147,1.32102,1.32107,110
USDCAD,2019-08-01 00:25:00,1.32106,1.32140,1.32104,1.32125,114
USDCAD,2019-08-01 00:26:00,1.32124,1.32146,1.32123,1.32135,104
USDCAD,2019-08-01 00:27:00,1.32134,1.32135,1.32103,1.32105,62
USDCAD,2019-08-01 00:28:00,1.32104,1.32117,1.32104,1.32116,24
USDCAD,2019-08-01 00:29:00,1.32117,1.32140,1.32111,1.32112,76
USDCAD,2019-08-01 00:30:00,1.32114,1.32138,1.32113,1.32137,66
USDCAD,2019-08-01 00:31:00,1.32143,1.32144,1.32132,1.32139,51
USDCAD,2019-08-01 00:32:00,1.32140,1.32161,1.32131,1.32154,112
USDCAD,2019-08-01 00:33:00,1.32142,1.32168,1.32141,1.32151,135
USDCAD,2019-08-01 00:34:00,1.32149,1.32158,1.32141,1.32148,70
USDCAD,2019-08-01 00:35:00,1.32147,1.32153,1.32139,1.32150,104
USDCAD,2019-08-01 00:36:00,1.32148,1.32159,1.32138,1.32139,115
USDCAD,2019-08-01 00:37:00,1.32140,1.32155,1.32140,1.32143,79
USDCAD,2019-08-01 00:38:00,1.32142,1.32151,1.32138,1.32138,35
USDCAD,2019-08-01 00:39:00,1.32137,1.32157,1.32137,1.32148,77
USDCAD,2019-08-01 00:40:00,1.32147,1.32161,1.32141,1.32145,103
USDCAD,2019-08-01 00:41:00,1.32146,1.32156,1.32128,1.32129,82
USDCAD,2019-08-01 00:42:00,1.32130,1.32139,1.32124,1.32129,66
USDCAD,2019-08-01 00:43:00,1.32130,1.32144,1.32130,1.32142,49
USDCAD,2019-08-01 00:44:00,1.32138,1.32149,1.32137,1.32138,93
USDCAD,2019-08-01 00:45:00,1.32139,1.32147,1.32135,1.32146,97
USDCAD,2019-08-01 00:46:00,1.32144,1.32179,1.32142,1.32168,259
USDCAD,2019-08-01 00:47:00,1.32169,1.32175,1.32154,1.32157,168
USDCAD,2019-08-01 00:48:00,1.32162,1.32165,1.32138,1.32150,141
USDCAD,2019-08-01 00:49:00,1.32151,1.32160,1.32143,1.32152,109
USDCAD,2019-08-01 00:50:00,1.32151,1.32159,1.32140,1.32141,80
USDCAD,2019-08-01 00:51:00,1.32140,1.32149,1.32136,1.32145,82
USDCAD,2019-08-01 00:52:00,1.32146,1.32146,1.32136,1.32137,90
USDCAD,2019-08-01 00:53:00,1.32138,1.32153,1.32135,1.32152,65
USDCAD,2019-08-01 00:54:00,1.32151,1.32163,1.32136,1.32136,160
USDCAD,2019-08-01 00:55:00,1.32137,1.32151,1.32127,1.32145,174
USDCAD,2019-08-01 00:56:00,1.32144,1.32157,1.32142,1.32155,73
USDCAD,2019-08-01 00:57:00,1.32156,1.32165,1.32145,1.32155,75
USDCAD,2019-08-01 00:58:00,1.32154,1.32164,1.32151,1.32155,50
USDCAD,2019-08-01 00:59:00,1.32156,1.32159,1.32147,1.32150,80
USDCAD,2019-08-01 01:00:00,1.32149,1.32172,1.32147,1.32154,144
USDCAD,2019-08-01 01:01:00,1.32155,1.32162,1.32149,1.32151,108
USDCAD,2019-08-01 01:02:00,1.32150,1.32157,1.32149,1.32155,54
USDCAD,2019-08-01 01:03:00,1.32156,1.32160,1.32129,1.32130,107
USDCAD,2019-08-01 01:04:00,1.32131,1.32142,1.32119,1.32119,96
USDCAD,2019-08-01 01:05:00,1.32120,1.32126,1.32112,1.32115,99
USDCAD,2019-08-01 01:06:00,1.32116,1.32146,1.32113,1.32140,82
USDCAD,2019-08-01 01:07:00,1.32139,1.32152,1.32139,1.32141,86
USDCAD,2019-08-01 01:08:00,1.32142,1.32151,1.32125,1.32129,82
USDCAD,2019-08-01 01:09:00,1.32130,1.32142,1.32129,1.32132,91
USDCAD,2019-08-01 01:10:00,1.32133,1.32147,1.32130,1.32137,58
USDCAD,2019-08-01 01:11:00,1.32138,1.32141,1.32113,1.32118,99
USDCAD,2019-08-01 01:12:00,1.32117,1.32124,1.32103,1.32106,124
USDCAD,2019-08-01 01:13:00,1.32108,1.32119,1.32100,1.32101,85
USDCAD,2019-08-01 01:14:00,1.32100,1.32125,1.32100,1.32125,93
USDCAD,2019-08-01 01:15:00,1.32121,1.32140,1.32117,1.32125,88
USDCAD,2019-08-01 01:16:00,1.32126,1.32136,1.32121,1.32128,59
USDCAD,2019-08-01 01:17:00,1.32129,1.32142,1.32128,1.32140,26
USDCAD,2019-08-01 01:18:00,1.32139,1.32140,1.32116,1.32123,73
USDCAD,2019-08-01 01:19:00,1.32122,1.32124,1.32114,1.32119,48
USDCAD,2019-08-01 01:20:00,1.32120,1.32123,1.32109,1.32115,61
USDCAD,2019-08-01 01:21:00,1.32114,1.32117,1.32101,1.32109,75
USDCAD,2019-08-01 01:22:00,1.32108,1.32114,1.32099,1.32109,56
USDCAD,2019-08-01 01:23:00,1.32110,1.32120,1.32107,1.32118,97
USDCAD,2019-08-01 01:24:00,1.32117,1.32121,1.32101,1.32102,73
USDCAD,2019-08-01 01:25:00,1.32101,1.32110,1.32085,1.32089,88
USDCAD,2019-08-01 01:26:00,1.32088,1.32091,1.32080,1.32080,62
USDCAD,2019-08-01 01:27:00,1.32081,1.32087,1.32080,1.32082,96
USDCAD,2019-08-01 01:28:00,1.32083,1.32091,1.32081,1.32084,52
USDCAD,2019-08-01 01:29:00,1.32083,1.32098,1.32079,1.32085,74
USDCAD,2019-08-01 01:30:00,1.32084,1.32097,1.32077,1.32077,126
USDCAD,2019-08-01 01:31:00,1.32078,1.32097,1.32078,1.32094,33
USDCAD,2019-08-01 01:32:00,1.32095,1.32095,1.32078,1.32080,53
USDCAD,2019-08-01 01:33:00,1.32082,1.32096,1.32078,1.32085,116
USDCAD,2019-08-01 01:34:00,1.32086,1.32089,1.32074,1.32084,86
USDCAD,2019-08-01 01:35:00,1.32083,1.32089,1.32076,1.32079,66
USDCAD,2019-08-01 01:36:00,1.32078,1.32079,1.32065,1.32076,54
USDCAD,2019-08-01 01:37:00,1.32077,1.32092,1.32075,1.32090,74
USDCAD,2019-08-01 01:38:00,1.32091,1.32092,1.32084,1.32089,63
USDCAD,2019-08-01 01:39:00,1.32090,1.32090,1.32065,1.32068,109
USDCAD,2019-08-01 01:40:00,1.32067,1.32079,1.32061,1.32067,109
USDCAD,2019-08-01 01:41:00,1.32066,1.32068,1.32058,1.32059,54
USDCAD,2019-08-01 01:42:00,1.32058,1.32070,1.32056,1.32066,34
USDCAD,2019-08-01 01:43:00,1.32065,1.32067,1.32064,1.32065,20
USDCAD,2019-08-01 01:44:00,1.32066,1.32066,1.32056,1.32056,46
USDCAD,2019-08-01 01:45:00,1.32055,1.32057,1.32040,1.32056,75
USDCAD,2019-08-01 01:46:00,1.32055,1.32071,1.32055,1.32067,44
USDCAD,2019-08-01 01:47:00,1.32066,1.32066,1.32038,1.32038,104
USDCAD,2019-08-01 01:48:00,1.32044,1.32054,1.32037,1.32039,106
