EPIC,DATE_TIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
USDCAD,2019-09-01 20:00:00,1.33155,1.33155,1.33095,1.33095,2
USDCAD,2019-09-01 20:01:00,1.33157,1.33157,1.33157,1.33157,1
USDCAD,2019-09-01 20:02:00,1.33159,1.33159,1.33159,1.33159,1
USDCAD,2019-09-01 20:03:00,1.33158,1.33158,1.33146,1.33147,7
USDCAD,2019-09-01 20:04:00,1.33146,1.33146,1.33146,1.33146,1
USDCAD,2019-09-01 20:05:00,1.33147,1.33148,1.33147,1.33148,2
USDCAD,2019-09-01 20:06:00,,,,,
USDCAD,2019-09-01 20:07:00,,1.33148,,1.33148,2
USDCAD,2019-09-01 20:08:00,,,,,
USDCAD,2019-09-01 20:09:00,,,,,
USDCAD,2019-09-01 20:10:00,,,,,
USDCAD,2019-09-01 20:11:00,,1.33147,,1.33147,1
USDCAD,2019-09-01 20:12:00,1.33148,1.33148,1.33148,1.33148,1
USDCAD,2019-09-01 20:13:00,1.33149,1.33149,1.33149,1.33149,1
USDCAD,2019-09-01 20:14:00,1.33148,1.33149,1.33148,1.33149,2
USDCAD,2019-09-01 20:15:00,1.33150,1.33150,1.33149,1.33149,6
USDCAD,2019-09-01 20:16:00,,,,,
USDCAD,2019-09-01 20:17:00,,,,,
USDCAD,2019-09-01 20:18:00,,,,,
USDCAD,2019-09-01 20:19:00,1.33151,1.33151,1.33151,1.33151,1
USDCAD,2019-09-01 20:20:00,,,,,
USDCAD,2019-09-01 20:21:00,1.33150,1.33150,1.33150,1.33150,
USDCAD,2019-09-01 20:22:00,,,,,
USDCAD,2019-09-01 20:23:00,,,,,
USDCAD,2019-09-01 20:24:00,1.33154,1.33159,1.33154,1.33159,2
USDCAD,2019-09-01 20:25:00,,,,,
USDCAD,2019-09-01 20:26:00,1.33158,1.33158,1.33158,1.33158,1
USDCAD,2019-09-01 20:27:00,1.33102,1.33119,1.33078,1.33103,20
USDCAD,2019-09-01 20:28:00,1.33105,1.33119,1.33104,1.33118,12
USDCAD,2019-09-01 20:29:00,1.33119,1.33119,1.33119,1.33119,9
USDCAD,2019-09-01 20:30:00,1.33118,1.33119,1.33118,1.33119,6
USDCAD,2019-09-01 20:31:00,1.33118,1.33119,1.33118,1.33119,4
USDCAD,2019-09-01 20:32:00,1.33118,1.33119,1.33118,1.33119,3
USDCAD,2019-09-01 20:33:00,1.33118,1.33119,1.33118,1.33119,3
USDCAD,2019-09-01 20:34:00,1.33118,1.33118,1.33118,1.33118,1
USDCAD,2019-09-01 20:35:00,1.33119,1.33119,1.33119,1.33119,1
USDCAD,2019-09-01 20:36:00,1.33119,1.33119,1.33119,1.33119,1
USDCAD,2019-09-01 20:37:00,1.33119,1.33119,1.33119,1.33119,1
USDCAD,2019-09-01 20:38:00,,,,,
USDCAD,2019-09-01 20:39:00,1.32969,1.32969,1.32969,1.32969,2
USDCAD,2019-09-01 20:40:00,1.33119,1.33122,1.33083,1.33122,4
USDCAD,2019-09-01 20:41:00,1.33119,1.33122,1.33083,1.33122,2
USDCAD,2019-09-01 20:42:00,1.33119,1.33122,1.33083,1.33122,1
USDCAD,2019-09-01 20:43:00,,,,,
USDCAD,2019-09-01 20:44:00,,,,,
USDCAD,2019-09-01 20:45:00,1.33044,1.33122,1.33044,1.33122,2
USDCAD,2019-09-01 20:46:00,1.33083,1.33122,1.33083,1.33122,2
USDCAD,2019-09-01 20:47:00,1.33083,1.33122,1.33083,1.33122,1
USDCAD,2019-09-01 20:48:00,,,,,
USDCAD,2019-09-01 20:49:00,,,,,
USDCAD,2019-09-01 20:50:00,,,,,
USDCAD,2019-09-01 20:51:00,1.33090,1.33133,1.33088,1.33128,15
USDCAD,2019-09-01 20:52:00,1.33120,1.33133,1.33120,1.33133,7
USDCAD,2019-09-01 20:53:00,1.33120,1.33133,1.33120,1.33133,1
USDCAD,2019-09-01 20:54:00,1.33120,1.33133,1.33120,1.33133,1
USDCAD,2019-09-01 20:55:00,1.33120,1.33180,1.33107,1.33141,19
USDCAD,2019-09-01 20:56:00,1.33146,1.33181,1.33136,1.33136,7
USDCAD,2019-09-01 20:57:00,1.33175,1.33180,1.33140,1.33180,6
USDCAD,2019-09-01 20:58:00,,,,,
USDCAD,2019-09-01 20:59:00,1.33162,1.33162,1.33162,1.33162,1
USDCAD,2019-09-01 21:00:00,1.33146,1.33162,1.33146,1.33162,2
USDCAD,2019-09-01 21:01:00,1.33153,1.33153,1.33132,1.33140,6
USDCAD,2019-09-01 21:02:00,,,,,
USDCAD,2019-09-01 21:03:00,1.33171,1.33172,1.33170,1.33171,4
USDCAD,2019-09-01 21:04:00,1.33175,1.33175,1.33137,1.33140,5
USDCAD,2019-09-01 21:05:00,1.33135,1.33169,1.33133,1.33167,9
USDCAD,2019-09-01 21:06:00,1.33165,1.33170,1.33128,1.33167,21
USDCAD,2019-09-01 21:07:00,1.33135,1.33173,1.33135,1.33149,28
USDCAD,2019-09-01 21:08:00,1.33154,1.33154,1.33148,1.33152,26
USDCAD,2019-09-01 21:09:00,1.33148,1.33152,1.33145,1.33145,13
USDCAD,2019-09-01 21:10:00,1.33148,1.33179,1.33142,1.33155,16
USDCAD,2019-09-01 21:11:00,1.33153,1.33156,1.33153,1.33155,7
USDCAD,2019-09-01 21:12:00,1.33153,1.33155,1.33153,1.33155,6
USDCAD,2019-09-01 21:13:00,1.33153,1.33156,1.33148,1.33156,10
USDCAD,2019-09-01 21:14:00,1.33147,1.33156,1.33147,1.33154,12
USDCAD,2019-09-01 21:15:00,1.33152,1.33156,1.33152,1.33154,17
USDCAD,2019-09-01 21:16:00,1.33152,1.33161,1.33152,1.33153,8
USDCAD,2019-09-01 21:17:00,1.33154,1.33156,1.33149,1.33155,14
USDCAD,2019-09-01 21:18:00,1.33154,1.33157,1.33150,1.33154,15
USDCAD,2019-09-01 21:19:00,1.33156,1.33178,1.33154,1.33155,13
USDCAD,2019-09-01 21:20:00,1.33156,1.33158,1.33155,1.33158,7
USDCAD,2019-09-01 21:21:00,,,,,
USDCAD,2019-09-01 21:22:00,1.33160,1.33160,1.33160,1.33160,1
USDCAD,2019-09-01 21:23:00,1.33141,1.33169,1.33141,1.33152,8
USDCAD,2019-09-01 21:24:00,1.33158,1.33158,1.33147,1.33156,16
USDCAD,2019-09-01 21:25:00,1.33158,1.33158,1.33154,1.33154,6
USDCAD,2019-09-01 21:26:00,1.33156,1.33202,1.33147,1.33197,32
USDCAD,2019-09-01 21:27:00,1.33196,1.33202,1.33145,1.33195,22
USDCAD,2019-09-01 21:28:00,1.33202,1.33202,1.33195,1.33195,12
USDCAD,2019-09-01 21:29:00,1.33199,1.33202,1.33186,1.33186,36
USDCAD,2019-09-01 21:30:00,1.33203,1.33211,1.33181,1.33206,46
USDCAD,2019-09-01 21:31:00,1.33200,1.33208,1.33197,1.33197,31
USDCAD,2019-09-01 21:32:00,1.33196,1.33209,1.33151,1.33203,34
USDCAD,2019-09-01 21:33:00,1.33206,1.33206,1.33198,1.33203,15
USDCAD,2019-09-01 21:34:00,1.33205,1.33206,1.33200,1.33200,9
USDCAD,2019-09-01 21:35:00,1.33202,1.33209,1.33142,1.33208,34
USDCAD,2019-09-01 21:36:00,1.33209,1.33209,1.33185,1.33202,28
USDCAD,2019-09-01 21:37:00,1.33188,1.33199,1.33186,1.33191,30
USDCAD,2019-09-01 21:38:00,1.33196,1.33209,1.33141,1.33204,37
USDCAD,2019-09-01 21:39:00,1.33199,1.33209,1.33166,1.33201,46
USDCAD,2019-09-01 21:40:00,1.33202,1.33206,1.33191,1.33192,23
USDCAD,2019-09-01 21:41:00,1.33198,1.33203,1.33192,1.33203,15
USDCAD,2019-09-01 21:42:00,1.33196,1.33212,1.33195,1.33207,23
USDCAD,2019-09-01 21:43:00,1.33209,1.33211,1.33201,1.33204,14
USDCAD,2019-09-01 21:44:00,1.33203,1.33210,1.33201,1.33208,12
USDCAD,2019-09-01 21:45:00,1.33198,1.33212,1.33197,1.33209,23
USDCAD,2019-09-01 21:46:00,1.33211,1.33212,1.33170,1.33209,28
USDCAD,2019-09-01 21:47:00,1.33208,1.33212,1.33202,1.33208,14
USDCAD,2019-09-01 21:48:00,1.33209,1.33210,1.33118,1.33175,52
USDCAD,2019-09-01 21:49:00,1.33174,1.33212,1.33162,1.33203,47
USDCAD,2019-09-01 21:50:00,1.33206,1.33219,1.33187,1.33192,45
USDCAD,2019-09-01 21:51:00,1.33189,1.33209,1.33179,1.33206,58
USDCAD,2019-09-01 21:52:00,1.33202,1.33204,1.33191,1.33198,24
USDCAD,2019-09-01 21:53:00,1.33203,1.33209,1.33198,1.33206,13
USDCAD,2019-09-01 21:54:00,1.33202,1.33202,1.33196,1.33202,22
USDCAD,2019-09-01 21:55:00,1.33201,1.33203,1.33198,1.33198,27
USDCAD,2019-09-01 21:56:00,1.33200,1.33203,1.33192,1.33197,20
USDCAD,2019-09-01 21:57:00,1.33201,1.33207,1.33189,1.33193,33
USDCAD,2019-09-01 21:58:00,1.33208,1.33208,1.33175,1.33207,27
USDCAD,2019-09-01 21:59:00,1.33211,1.33211,1.33173,1.33203,27
USDCAD,2019-09-01 22:00:00,1.33208,1.33250,1.33195,1.33223,187
USDCAD,2019-09-01 22:01:00,1.33235,1.33235,1.33179,1.33205,97
USDCAD,2019-09-01 22:02:00,1.33204,1.33204,1.33175,1.33200,69
USDCAD,2019-09-01 22:03:00,1.33198,1.33202,1.33196,1.33201,27
USDCAD,2019-09-01 22:04:00,1.33204,1.33204,1.33171,1.33192,23
USDCAD,2019-09-01 22:05:00,1.33190,1.33197,1.33190,1.33190,25
USDCAD,2019-09-01 22:06:00,1.33189,1.33197,1.33174,1.33191,38
USDCAD,2019-09-01 22:07:00,1.33190,1.33191,1.33189,1.33191,12
USDCAD,2019-09-01 22:08:00,1.33189,1.33192,1.33187,1.33190,17
USDCAD,2019-09-01 22:09:00,1.33188,1.33194,1.33184,1.33189,30
USDCAD,2019-09-01 22:10:00,1.33185,1.33197,1.33184,1.33197,21
USDCAD,2019-09-01 22:11:00,1.33195,1.33196,1.33192,1.33194,21
USDCAD,2019-09-01 22:12:00,1.33196,1.33201,1.33189,1.33197,20
USDCAD,2019-09-01 22:13:00,1.33198,1.33201,1.33181,1.33196,44
USDCAD,2019-09-01 22:14:00,1.33185,1.33196,1.33180,1.33180,21
USDCAD,2019-09-01 22:15:00,1.33178,1.33180,1.33171,1.33178,28
USDCAD,2019-09-01 22:16:00,1.33177,1.33185,1.33176,1.33183,11
USDCAD,2019-09-01 22:17:00,1.33182,1.33184,1.33182,1.33183,8
USDCAD,2019-09-01 22:18:00,1.33184,1.33184,1.33182,1.33183,16
USDCAD,2019-09-01 22:19:00,1.33184,1.33185,1.33180,1.33183,15
USDCAD,2019-09-01 22:20:00,1.33182,1.33204,1.33180,1.33202,151
USDCAD,2019-09-01 22:21:00,1.33203,1.33204,1.33201,1.33202,122
USDCAD,2019-09-01 22:22:00,1.33203,1.33203,1.33202,1.33202,126
USDCAD,2019-09-01 22:23:00,1.33203,1.33203,1.33168,1.33201,39
USDCAD,2019-09-01 22:24:00,1.33202,1.33213,1.33199,1.33212,79
USDCAD,2019-09-01 22:25:00,1.33211,1.33213,1.33211,1.33213,25
USDCAD,2019-09-01 22:26:00,1.33212,1.33225,1.33210,1.33223,62
USDCAD,2019-09-01 22:27:00,1.33222,1.33230,1.33220,1.33229,23
USDCAD,2019-09-01 22:28:00,1.33230,1.33230,1.33226,1.33229,42
USDCAD,2019-09-01 22:29:00,1.33230,1.33239,1.33223,1.33229,131
USDCAD,2019-09-01 22:30:00,1.33230,1.33238,1.33213,1.33215,151
USDCAD,2019-09-01 22:31:00,1.33216,1.33223,1.33203,1.33223,65
USDCAD,2019-09-01 22:32:00,1.33221,1.33221,1.33199,1.33204,151
USDCAD,2019-09-01 22:33:00,1.33205,1.33212,1.33204,1.33204,122
USDCAD,2019-09-01 22:34:00,1.33205,1.33212,1.33200,1.33212,70
USDCAD,2019-09-01 22:35:00,1.33211,1.33212,1.33205,1.33205,79
USDCAD,2019-09-01 22:36:00,1.33206,1.33210,1.33204,1.33204,56
USDCAD,2019-09-01 22:37:00,1.33205,1.33211,1.33204,1.33211,51
USDCAD,2019-09-01 22:38:00,1.33210,1.33210,1.33201,1.33204,36
USDCAD,2019-09-01 22:39:00,1.33205,1.33207,1.33203,1.33206,149
USDCAD,2019-09-01 22:40:00,1.33207,1.33207,1.33202,1.33204,98
USDCAD,2019-09-01 22:41:00,1.33203,1.33205,1.33200,1.33201,23
USDCAD,2019-09-01 22:42:00,1.33202,1.33205,1.33200,1.33204,18
USDCAD,2019-09-01 22:43:00,1.33203,1.33206,1.33197,1.33201,57
USDCAD,2019-09-01 22:44:00,1.33199,1.33207,1.33185,1.33185,85
USDCAD,2019-09-01 22:45:00,1.33186,1.33188,1.33184,1.33187,47
USDCAD,2019-09-01 22:46:00,1.33186,1.33190,1.33184,1.33186,60
USDCAD,2019-09-01 22:47:00,1.33187,1.33191,1.33186,1.33187,117
USDCAD,2019-09-01 22:48:00,1.33188,1.33189,1.33171,1.33172,93
USDCAD,2019-09-01 22:49:00,1.33171,1.33177,1.33161,1.33164,58
USDCAD,2019-09-01 22:50:00,1.33163,1.33166,1.33159,1.33162,89
USDCAD,2019-09-01 22:51:00,1.33161,1.33165,1.33152,1.33156,100
USDCAD,2019-09-01 22:52:00,1.33155,1.33156,1.33152,1.33155,90
USDCAD,2019-09-01 22:53:00,1.33154,1.33156,1.33154,1.33155,64
USDCAD,2019-09-01 22:54:00,1.33154,1.33158,1.33154,1.33156,92
USDCAD,2019-09-01 22:55:00,1.33157,1.33158,1.33154,1.33156,153
USDCAD,2019-09-01 22:56:00,1.33155,1.33166,1.33154,1.33164,104
USDCAD,2019-09-01 22:57:00,1.33165,1.33165,1.33162,1.33163,61
USDCAD,2019-09-01 22:58:00,1.33162,1.33168,1.33160,1.33163,46
USDCAD,2019-09-01 22:59:00,1.33166,1.33169,1.33165,1.33165,21
USDCAD,2019-09-01 23:00:00,1.33169,1.33179,1.33167,1.33169,75
USDCAD,2019-09-01 23:01:00,1.33168,1.33175,1.33167,1.33174,160
USDCAD,2019-09-01 23:02:00,1.33173,1.33175,1.33172,1.33173,155
USDCAD,2019-09-01 23:03:00,1.33172,1.33174,1.33166,1.33167,75
USDCAD,2019-09-01 23:04:00,1.33168,1.33168,1.33158,1.33166,68
USDCAD,2019-09-01 23:05:00,1.33165,1.33167,1.33163,1.33164,95
USDCAD,2019-09-01 23:06:00,1.33165,1.33167,1.33163,1.33165,159
USDCAD,2019-09-01 23:07:00,1.33164,1.33168,1.33164,1.33166,68
USDCAD,2019-09-01 23:08:00,1.33167,1.33175,1.33166,1.33174,130
USDCAD,2019-09-01 23:09:00,1.33172,1.33175,1.33170,1.33173,85
USDCAD,2019-09-01 23:10:00,1.33172,1.33172,1.33157,1.33159,81
USDCAD,2019-09-01 23:11:00,1.33157,1.33167,1.33157,1.33160,100
USDCAD,2019-09-01 23:12:00,1.33159,1.33164,1.33153,1.33153,148
USDCAD,2019-09-01 23:13:00,1.33154,1.33156,1.33152,1.33154,40
USDCAD,2019-09-01 23:14:00,1.33155,1.33155,1.33150,1.33153,57
USDCAD,2019-09-01 23:15:00,1.33152,1.33159,1.33151,1.33154,64
USDCAD,2019-09-01 23:16:00,1.33159,1.33159,1.33153,1.33154,27
USDCAD,2019-09-01 23:17:00,1.33153,1.33159,1.33152,1.33159,81
USDCAD,2019-09-01 23:18:00,1.33160,1.33160,1.33152,1.33153,119
USDCAD,2019-09-01 23:19:00,1.33159,1.33160,1.33152,1.33153,41
USDCAD,2019-09-01 23:20:00,1.33159,1.33160,1.33150,1.33158,69
USDCAD,2019-09-01 23:21:00,1.33157,1.33161,1.33157,1.33159,36
USDCAD,2019-09-01 23:22:00,1.33160,1.33163,1.33159,1.33161,60
USDCAD,2019-09-01 23:23:00,1.33162,1.33163,1.33160,1.33160,25
USDCAD,2019-09-01 23:24:00,1.33161,1.33161,1.33155,1.33159,153
USDCAD,2019-09-01 23:25:00,1.33160,1.33167,1.33158,1.33161,51
USDCAD,2019-09-01 23:26:00,1.33162,1.33163,1.33159,1.33159,40
USDCAD,2019-09-01 23:27:00,1.33160,1.33163,1.33158,1.33160,58
USDCAD,2019-09-01 23:28:00,1.33161,1.33169,1.33158,1.33160,65
USDCAD,2019-09-01 23:29:00,1.33159,1.33162,1.33155,1.33161,153
USDCAD,2019-09-01 23:30:00,1.33160,1.33164,1.33160,1.33163,90
USDCAD,2019-09-01 23:31:00,1.33162,1.33164,1.33160,1.33161,65
USDCAD,2019-09-01 23:32:00,1.33162,1.33162,1.33153,1.33154,124
USDCAD,2019-09-01 23:33:00,1.33153,1.33159,1.33152,1.33157,56
USDCAD,2019-09-01 23:34:00,1.33158,1.33160,1.33155,1.33158,152
USDCAD,2019-09-01 23:35:00,1.33157,1.33167,1.33154,1.33159,193
USDCAD,2019-09-01 23:36:00,1.33160,1.33162,1.33157,1.33159,202
USDCAD,2019-09-01 23:37:00,1.33160,1.33161,1.33157,1.33158,195
USDCAD,2019-09-01 23:38:00,1.33159,1.33161,1.33153,1.33160,152
USDCAD,2019-09-01 23:39:00,1.33161,1.33161,1.33156,1.33158,112
USDCAD,2019-09-01 23:40:00,1.33159,1.33169,1.33156,1.33157,113
USDCAD,2019-09-01 23:41:00,1.33159,1.33167,1.33155,1.33158,184
USDCAD,2019-09-01 23:42:00,1.33159,1.33160,1.33155,1.33156,61
USDCAD,2019-09-01 23:43:00,1.33158,1.33167,1.33155,1.33157,62
USDCAD,2019-09-01 23:44:00,1.33164,1.33164,1.33150,1.33153,45
USDCAD,2019-09-01 23:45:00,1.33152,1.33163,1.33152,1.33163,36
USDCAD,2019-09-01 23:46:00,1.33162,1.33165,1.33156,1.33156,79
USDCAD,2019-09-01 23:47:00,1.33157,1.33158,1.33155,1.33156,39
USDCAD,2019-09-01 23:48:00,1.33155,1.33169,1.33155,1.33167,75
USDCAD,2019-09-01 23:49:00,1.33165,1.33167,1.33164,1.33167,8
USDCAD,2019-09-01 23:50:00,1.33166,1.33174,1.33164,1.33171,44
