EPIC,DATE_TIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
AUDUSD,2019-08-01 00:00:00,0.68451,0.68454,0.68438,0.68442,92
AUDUSD,2019-08-01 00:01:00,0.68443,0.68445,0.68427,0.68439,103
AUDUSD,2019-08-01 00:02:00,0.68438,0.68440,0.68410,0.68418,130
AUDUSD,2019-08-01 00:03:00,0.68420,0.68425,0.68409,0.68416,82
AUDUSD,2019-08-01 00:04:00,0.68414,0.68416,0.68411,0.68413,47
AUDUSD,2019-08-01 00:05:00,0.68412,0.68425,0.68407,0.68422,98
AUDUSD,2019-08-01 00:06:00,0.68421,0.68435,0.68420,0.68423,95
AUDUSD,2019-08-01 00:07:00,0.68422,0.68433,0.68413,0.68420,102
AUDUSD,2019-08-01 00:08:00,0.68419,0.68419,0.68397,0.68402,89
AUDUSD,2019-08-01 00:09:00,0.68401,0.68422,0.68400,0.68421,54
AUDUSD,2019-08-01 00:10:00,0.68422,0.68423,0.68390,0.68392,99
AUDUSD,2019-08-01 00:11:00,0.68393,0.68401,0.68389,0.68400,81
AUDUSD,2019-08-01 00:12:00,0.68401,0.68401,0.68364,0.68371,133
AUDUSD,2019-08-01 00:13:00,0.68373,0.68389,0.68364,0.68364,124
AUDUSD,2019-08-01 00:14:00,0.68365,0.68370,0.68357,0.68364,103
AUDUSD,2019-08-01 00:15:00,0.68362,0.68363,0.68345,0.68349,97
AUDUSD,2019-08-01 00:16:00,0.68350,0.68362,0.68339,0.68361,123
AUDUSD,2019-08-01 00:17:00,0.68360,0.68365,0.68310,0.68315,146
AUDUSD,2019-08-01 00:18:00,0.68317,0.68342,0.68313,0.68341,121
AUDUSD,2019-08-01 00:19:00,0.68337,0.68355,0.68330,0.68337,113
AUDUSD,2019-08-01 00:20:00,0.68338,0.68358,0.68337,0.68351,103
AUDUSD,2019-08-01 00:21:00,0.68350,0.68355,0.68337,0.68343,113
AUDUSD,2019-08-01 00:22:00,0.68342,0.68343,0.68330,0.68343,103
AUDUSD,2019-08-01 00:23:00,0.68342,0.68343,0.68317,0.68331,106
AUDUSD,2019-08-01 00:24:00,0.68332,0.68360,0.68328,0.68348,89
AUDUSD,2019-08-01 00:25:00,0.68347,0.68354,0.68332,0.68332,102
AUDUSD,2019-08-01 00:26:00,0.68334,0.68334,0.68323,0.68329,63
AUDUSD,2019-08-01 00:27:00,0.68328,0.68342,0.68327,0.68341,69
AUDUSD,2019-08-01 00:28:00,0.68340,0.68350,0.68335,0.68349,42
AUDUSD,2019-08-01 00:29:00,0.68348,0.68350,0.68344,0.68349,53
AUDUSD,2019-08-01 00:30:00,0.68348,0.68349,0.68317,0.68322,71
AUDUSD,2019-08-01 00:31:00,0.68323,0.68331,0.68315,0.68327,102
AUDUSD,2019-08-01 00:32:00,0.68326,0.68344,0.68326,0.68343,110
AUDUSD,2019-08-01 00:33:00,0.68342,0.68348,0.68326,0.68333,100
AUDUSD,2019-08-01 00:34:00,0.68334,0.68341,0.68333,0.68338,47
AUDUSD,2019-08-01 00:35:00,0.68334,0.68351,0.68333,0.68345,83
AUDUSD,2019-08-01 00:36:00,0.68344,0.68351,0.68335,0.68348,109
AUDUSD,2019-08-01 00:37:00,0.68343,0.68348,0.68333,0.68343,69
AUDUSD,2019-08-01 00:38:00,0.68347,0.68351,0.68344,0.68349,71
AUDUSD,2019-08-01 00:39:00,0.68350,0.68350,0.68325,0.68328,66
AUDUSD,2019-08-01 00:40:00,0.68329,0.68332,0.68324,0.68326,62
AUDUSD,2019-08-01 00:41:00,0.68331,0.68339,0.68327,0.68333,55
AUDUSD,2019-08-01 00:42:00,0.68337,0.68338,0.68326,0.68334,77
AUDUSD,2019-08-01 00:43:00,0.68333,0.68333,0.68323,0.68326,51
AUDUSD,2019-08-01 00:44:00,0.68330,0.68330,0.68317,0.68327,65
AUDUSD,2019-08-01 00:45:00,0.68328,0.68332,0.68322,0.68322,46
AUDUSD,2019-08-01 00:46:00,0.68323,0.68325,0.68276,0.68292,155
AUDUSD,2019-08-01 00:47:00,0.68289,0.68311,0.68285,0.68306,144
AUDUSD,2019-08-01 00:48:00,0.68305,0.68339,0.68296,0.68322,176
AUDUSD,2019-08-01 00:49:00,0.68321,0.68329,0.68315,0.68323,97
AUDUSD,2019-08-01 00:50:00,0.68325,0.68333,0.68316,0.68331,69
AUDUSD,2019-08-01 00:51:00,0.68327,0.68332,0.68316,0.68321,97
AUDUSD,2019-08-01 00:52:00,0.68320,0.68332,0.68317,0.68318,84
AUDUSD,2019-08-01 00:53:00,0.68319,0.68330,0.68317,0.68322,52
AUDUSD,2019-08-01 00:54:00,0.68323,0.68340,0.68303,0.68340,116
AUDUSD,2019-08-01 00:55:00,0.68332,0.68345,0.68327,0.68337,132
AUDUSD,2019-08-01 00:56:00,0.68332,0.68339,0.68323,0.68327,102
AUDUSD,2019-08-01 00:57:00,0.68328,0.68329,0.68323,0.68328,38
AUDUSD,2019-08-01 00:58:00,0.68327,0.68329,0.68313,0.68318,58
AUDUSD,2019-08-01 00:59:00,0.68317,0.68341,0.68317,0.68338,86
AUDUSD,2019-08-01 01:00:00,0.68339,0.68340,0.68320,0.68327,122
AUDUSD,2019-08-01 01:01:00,0.68328,0.68346,0.68322,0.68346,61
AUDUSD,2019-08-01 01:02:00,0.68343,0.68350,0.68341,0.68348,72
AUDUSD,2019-08-01 01:03:00,0.68347,0.68353,0.68341,0.68352,72
AUDUSD,2019-08-01 01:04:00,0.68351,0.68361,0.68343,0.68361,90
AUDUSD,2019-08-01 01:05:00,0.68362,0.68371,0.68359,0.68370,66
AUDUSD,2019-08-01 01:06:00,0.68371,0.68372,0.68363,0.68369,64
AUDUSD,2019-08-01 01:07:00,0.68370,0.68371,0.68357,0.68364,91
AUDUSD,2019-08-01 01:08:00,0.68363,0.68386,0.68363,0.68384,102
AUDUSD,2019-08-01 01:09:00,0.68383,0.68384,0.68373,0.68376,74
AUDUSD,2019-08-01 01:10:00,0.68375,0.68385,0.68373,0.68378,82
AUDUSD,2019-08-01 01:11:00,0.68379,0.68410,0.68379,0.68405,104
AUDUSD,2019-08-01 01:12:00,0.68409,0.68409,0.68386,0.68398,141
AUDUSD,2019-08-01 01:13:00,0.68397,0.68402,0.68388,0.68396,110
AUDUSD,2019-08-01 01:14:00,0.68395,0.68402,0.68374,0.68374,67
AUDUSD,2019-08-01 01:15:00,0.68375,0.68399,0.68374,0.68393,69
AUDUSD,2019-08-01 01:16:00,0.68394,0.68399,0.68376,0.68383,104
AUDUSD,2019-08-01 01:17:00,0.68382,0.68388,0.68372,0.68374,82
AUDUSD,2019-08-01 01:18:00,0.68373,0.68393,0.68373,0.68393,86
AUDUSD,2019-08-01 01:19:00,0.68392,0.68401,0.68386,0.68394,77
AUDUSD,2019-08-01 01:20:00,0.68393,0.68407,0.68393,0.68407,46
AUDUSD,2019-08-01 01:21:00,0.68406,0.68411,0.68397,0.68398,73
AUDUSD,2019-08-01 01:22:00,0.68399,0.68399,0.68376,0.68388,91
AUDUSD,2019-08-01 01:23:00,0.68386,0.68389,0.68376,0.68382,114
AUDUSD,2019-08-01 01:24:00,0.68383,0.68402,0.68383,0.68397,79
AUDUSD,2019-08-01 01:25:00,0.68402,0.68410,0.68396,0.68405,63
AUDUSD,2019-08-01 01:26:00,0.68406,0.68415,0.68402,0.68411,77
AUDUSD,2019-08-01 01:27:00,0.68410,0.68419,0.68404,0.68414,86
AUDUSD,2019-08-01 01:28:00,0.68415,0.68425,0.68411,0.68425,59
AUDUSD,2019-08-01 01:29:00,0.68426,0.68432,0.68412,0.68418,104
AUDUSD,2019-08-01 01:30:00,0.68419,0.68445,0.68416,0.68443,132
AUDUSD,2019-08-01 01:31:00,0.68442,0.68442,0.68428,0.68429,40
AUDUSD,2019-08-01 01:32:00,0.68434,0.68463,0.68429,0.68460,90
AUDUSD,2019-08-01 01:33:00,0.68456,0.68470,0.68448,0.68469,126
AUDUSD,2019-08-01 01:34:00,0.68468,0.68469,0.68458,0.68461,93
AUDUSD,2019-08-01 01:35:00,0.68462,0.68471,0.68457,0.68470,55
AUDUSD,2019-08-01 01:36:00,0.68469,0.68477,0.68464,0.68468,62
AUDUSD,2019-08-01 01:37:00,0.68467,0.68468,0.68448,0.68460,49
AUDUSD,2019-08-01 01:38:00,0.68459,0.68462,0.68454,0.68458,70
AUDUSD,2019-08-01 01:39:00,0.68459,0.68471,0.68458,0.68468,72
AUDUSD,2019-08-01 01:40:00,0.68469,0.68469,0.68456,0.68463,78
AUDUSD,2019-08-01 01:41:00,0.68458,0.68464,0.68455,0.68455,63
AUDUSD,2019-08-01 01:42:00,0.68456,0.68462,0.68446,0.68453,48
AUDUSD,2019-08-01 01:43:00,0.68454,0.68455,0.68446,0.68455,44
AUDUSD,2019-08-01 01:44:00,0.68454,0.68469,0.68453,0.68457,105
AUDUSD,2019-08-01 01:45:00,0.68470,0.68478,0.68461,0.68477,87
AUDUSD,2019-08-01 01:46:00,0.68482,0.68492,0.68476,0.68487,101
AUDUSD,2019-08-01 01:47:00,0.68494,0.68516,0.68489,0.68512,127
AUDUSD,2019-08-01 01:48:00,0.68513,0.68522,0.68495,0.68513,117
AUDUSD,2019-08-01 01:49:00,0.68514,0.68516,0.68495,0.68502,68
AUDUSD,2019-08-01 01:50:00,0.68503,0.68503,0.68482,0.68482,114
AUDUSD,2019-08-01 01:51:00,0.68485,0.68504,0.68485,0.68496,96
