EPIC,DATE_TIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
NZDCAD,2019-08-01 00:00:00,0.86423,0.86432,0.86406,0.86419,90
NZDCAD,2019-08-01 00:01:00,0.86421,0.86422,0.86400,0.86414,103
NZDCAD,2019-08-01 00:02:00,0.86415,0.86419,0.86380,0.86409,101
NZDCAD,2019-08-01 00:03:00,0.86408,0.86435,0.86403,0.86429,118
NZDCAD,2019-08-01 00:04:00,0.86428,0.86440,0.86416,0.86438,114
NZDCAD,2019-08-01 00:05:00,0.86437,0.86459,0.86429,0.86452,89
NZDCAD,2019-08-01 00:06:00,0.86453,0.86457,0.86434,0.86450,81
NZDCAD,2019-08-01 00:07:00,0.86453,0.86466,0.86439,0.86454,101
NZDCAD,2019-08-01 00:08:00,0.86457,0.86458,0.86435,0.86439,120
NZDCAD,2019-08-01 00:09:00,0.86438,0.86447,0.86436,0.86447,68
NZDCAD,2019-08-01 00:10:00,0.86446,0.86447,0.86417,0.86436,115
NZDCAD,2019-08-01 00:11:00,0.86422,0.86447,0.86422,0.86445,94
NZDCAD,2019-08-01 00:12:00,0.86446,0.86446,0.86416,0.86421,121
NZDCAD,2019-08-01 00:13:00,0.86420,0.86431,0.86408,0.86410,128
NZDCAD,2019-08-01 00:14:00,0.86423,0.86426,0.86403,0.86404,87
NZDCAD,2019-08-01 00:15:00,0.86405,0.86426,0.86398,0.86402,92
NZDCAD,2019-08-01 00:16:00,0.86401,0.86432,0.86396,0.86414,147
NZDCAD,2019-08-01 00:17:00,0.86426,0.86431,0.86366,0.86377,159
NZDCAD,2019-08-01 00:18:00,0.86375,0.86400,0.86371,0.86384,142
NZDCAD,2019-08-01 00:19:00,0.86383,0.86424,0.86377,0.86385,140
NZDCAD,2019-08-01 00:20:00,0.86384,0.86417,0.86384,0.86395,109
NZDCAD,2019-08-01 00:21:00,0.86393,0.86414,0.86393,0.86407,110
NZDCAD,2019-08-01 00:22:00,0.86405,0.86425,0.86399,0.86420,128
NZDCAD,2019-08-01 00:23:00,0.86421,0.86421,0.86384,0.86409,134
NZDCAD,2019-08-01 00:24:00,0.86408,0.86409,0.86384,0.86400,104
NZDCAD,2019-08-01 00:25:00,0.86399,0.86405,0.86380,0.86391,99
NZDCAD,2019-08-01 00:26:00,0.86389,0.86393,0.86377,0.86390,81
NZDCAD,2019-08-01 00:27:00,0.86391,0.86398,0.86361,0.86396,90
NZDCAD,2019-08-01 00:28:00,0.86397,0.86401,0.86385,0.86401,57
NZDCAD,2019-08-01 00:29:00,0.86400,0.86407,0.86383,0.86388,51
NZDCAD,2019-08-01 00:30:00,0.86389,0.86394,0.86361,0.86363,67
NZDCAD,2019-08-01 00:31:00,0.86362,0.86363,0.86349,0.86362,81
NZDCAD,2019-08-01 00:32:00,0.86361,0.86385,0.86361,0.86385,105
NZDCAD,2019-08-01 00:33:00,0.86380,0.86392,0.86363,0.86387,120
NZDCAD,2019-08-01 00:34:00,0.86386,0.86399,0.86380,0.86392,78
NZDCAD,2019-08-01 00:35:00,0.86391,0.86401,0.86387,0.86397,98
NZDCAD,2019-08-01 00:36:00,0.86400,0.86406,0.86383,0.86390,104
NZDCAD,2019-08-01 00:37:00,0.86391,0.86419,0.86388,0.86416,114
NZDCAD,2019-08-01 00:38:00,0.86418,0.86424,0.86408,0.86412,67
NZDCAD,2019-08-01 00:39:00,0.86411,0.86415,0.86391,0.86391,81
NZDCAD,2019-08-01 00:40:00,0.86394,0.86408,0.86383,0.86398,97
NZDCAD,2019-08-01 00:41:00,0.86395,0.86403,0.86388,0.86398,115
NZDCAD,2019-08-01 00:42:00,0.86401,0.86402,0.86383,0.86395,101
NZDCAD,2019-08-01 00:43:00,0.86398,0.86410,0.86389,0.86409,69
NZDCAD,2019-08-01 00:44:00,0.86410,0.86411,0.86388,0.86398,91
NZDCAD,2019-08-01 00:45:00,0.86399,0.86411,0.86388,0.86396,93
NZDCAD,2019-08-01 00:46:00,0.86395,0.86398,0.86338,0.86360,176
NZDCAD,2019-08-01 00:47:00,0.86363,0.86398,0.86354,0.86384,172
NZDCAD,2019-08-01 00:48:00,0.86394,0.86411,0.86370,0.86399,149
NZDCAD,2019-08-01 00:49:00,0.86400,0.86416,0.86390,0.86406,129
NZDCAD,2019-08-01 00:50:00,0.86404,0.86430,0.86402,0.86426,103
NZDCAD,2019-08-01 00:51:00,0.86425,0.86426,0.86410,0.86412,89
NZDCAD,2019-08-01 00:52:00,0.86413,0.86433,0.86403,0.86419,118
NZDCAD,2019-08-01 00:53:00,0.86421,0.86432,0.86407,0.86419,97
NZDCAD,2019-08-01 00:54:00,0.86420,0.86435,0.86402,0.86434,149
NZDCAD,2019-08-01 00:55:00,0.86428,0.86430,0.86408,0.86424,138
NZDCAD,2019-08-01 00:56:00,0.86427,0.86432,0.86394,0.86415,94
NZDCAD,2019-08-01 00:57:00,0.86413,0.86435,0.86411,0.86422,73
NZDCAD,2019-08-01 00:58:00,0.86420,0.86426,0.86399,0.86411,75
NZDCAD,2019-08-01 00:59:00,0.86410,0.86444,0.86409,0.86442,101
NZDCAD,2019-08-01 01:00:00,0.86441,0.86442,0.86404,0.86419,147
NZDCAD,2019-08-01 01:01:00,0.86420,0.86435,0.86404,0.86433,117
NZDCAD,2019-08-01 01:02:00,0.86432,0.86456,0.86422,0.86455,106
NZDCAD,2019-08-01 01:03:00,0.86456,0.86466,0.86444,0.86451,94
NZDCAD,2019-08-01 01:04:00,0.86452,0.86454,0.86439,0.86452,96
NZDCAD,2019-08-01 01:05:00,0.86453,0.86467,0.86450,0.86463,110
NZDCAD,2019-08-01 01:06:00,0.86461,0.86474,0.86456,0.86473,103
NZDCAD,2019-08-01 01:07:00,0.86474,0.86487,0.86462,0.86474,104
NZDCAD,2019-08-01 01:08:00,0.86468,0.86480,0.86455,0.86479,99
NZDCAD,2019-08-01 01:09:00,0.86478,0.86479,0.86468,0.86477,83
NZDCAD,2019-08-01 01:10:00,0.86476,0.86484,0.86473,0.86480,106
NZDCAD,2019-08-01 01:11:00,0.86481,0.86490,0.86478,0.86479,122
NZDCAD,2019-08-01 01:12:00,0.86477,0.86478,0.86461,0.86475,126
NZDCAD,2019-08-01 01:13:00,0.86474,0.86479,0.86446,0.86460,102
NZDCAD,2019-08-01 01:14:00,0.86461,0.86468,0.86448,0.86450,95
NZDCAD,2019-08-01 01:15:00,0.86448,0.86480,0.86448,0.86480,85
NZDCAD,2019-08-01 01:16:00,0.86477,0.86483,0.86463,0.86474,107
NZDCAD,2019-08-01 01:17:00,0.86472,0.86474,0.86457,0.86463,87
NZDCAD,2019-08-01 01:18:00,0.86462,0.86476,0.86461,0.86475,86
NZDCAD,2019-08-01 01:19:00,0.86472,0.86484,0.86472,0.86482,81
NZDCAD,2019-08-01 01:20:00,0.86480,0.86490,0.86478,0.86489,90
NZDCAD,2019-08-01 01:21:00,0.86488,0.86493,0.86476,0.86476,101
NZDCAD,2019-08-01 01:22:00,0.86477,0.86478,0.86454,0.86461,98
NZDCAD,2019-08-01 01:23:00,0.86460,0.86468,0.86459,0.86465,101
NZDCAD,2019-08-01 01:24:00,0.86466,0.86489,0.86462,0.86486,75
NZDCAD,2019-08-01 01:25:00,0.86485,0.86491,0.86471,0.86474,74
NZDCAD,2019-08-01 01:26:00,0.86478,0.86490,0.86472,0.86487,93
NZDCAD,2019-08-01 01:27:00,0.86486,0.86496,0.86484,0.86490,99
NZDCAD,2019-08-01 01:28:00,0.86491,0.86497,0.86485,0.86497,85
NZDCAD,2019-08-01 01:29:00,0.86496,0.86498,0.86480,0.86487,97
NZDCAD,2019-08-01 01:30:00,0.86488,0.86508,0.86486,0.86500,129
NZDCAD,2019-08-01 01:31:00,0.86501,0.86501,0.86490,0.86490,59
NZDCAD,2019-08-01 01:32:00,0.86491,0.86519,0.86490,0.86514,104
NZDCAD,2019-08-01 01:33:00,0.86516,0.86523,0.86495,0.86521,119
NZDCAD,2019-08-01 01:34:00,0.86520,0.86530,0.86512,0.86516,128
NZDCAD,2019-08-01 01:35:00,0.86515,0.86529,0.86515,0.86526,81
NZDCAD,2019-08-01 01:36:00,0.86527,0.86527,0.86515,0.86516,67
NZDCAD,2019-08-01 01:37:00,0.86517,0.86521,0.86509,0.86511,60
NZDCAD,2019-08-01 01:38:00,0.86513,0.86513,0.86509,0.86512,63
NZDCAD,2019-08-01 01:39:00,0.86513,0.86521,0.86509,0.86520,90
NZDCAD,2019-08-01 01:40:00,0.86521,0.86521,0.86502,0.86505,110
NZDCAD,2019-08-01 01:41:00,0.86504,0.86504,0.86493,0.86494,74
NZDCAD,2019-08-01 01:42:00,0.86496,0.86501,0.86488,0.86488,63
NZDCAD,2019-08-01 01:43:00,0.86489,0.86502,0.86488,0.86502,38
NZDCAD,2019-08-01 01:44:00,0.86501,0.86529,0.86500,0.86506,57
NZDCAD,2019-08-01 01:45:00,0.86500,0.86526,0.86493,0.86524,88
NZDCAD,2019-08-01 01:46:00,0.86523,0.86543,0.86523,0.86539,69
NZDCAD,2019-08-01 01:47:00,0.86537,0.86546,0.86531,0.86540,115
NZDCAD,2019-08-01 01:48:00,0.86542,0.86542,0.86525,0.86533,128
NZDCAD,2019-08-01 01:49:00,0.86531,0.86532,0.86518,0.86526,99
NZDCAD,2019-08-01 01:50:00,0.86525,0.86526,0.86514,0.86524,112
NZDCAD,2019-08-01 01:51:00,0.86522,0.86535,0.86519,0.86525,116
NZDCAD,2019-08-01 01:52:00,0.86526,0.86537,0.86523,0.86529,112
NZDCAD,2019-08-01 01:53:00,0.86528,0.86547,0.86527,0.86539,119
NZDCAD,2019-08-01 01:54:00,0.86541,0.86541,0.86524,0.86531,110
NZDCAD,2019-08-01 01:55:00,0.86532,0.86537,0.86526,0.86530,81
NZDCAD,2019-08-01 01:56:00,0.86531,0.86533,0.86517,0.86525,97
NZDCAD,2019-08-01 01:57:00,0.86523,0.86533,0.86519,0.86521,80
NZDCAD,2019-08-01 01:58:00,0.86525,0.86526,0.86508,0.86510,85
NZDCAD,2019-08-01 01:59:00,0.86511,0.86519,0.86511,0.86516,73
NZDCAD,2019-08-01 02:00:00,0.86518,0.86542,0.86514,0.86535,84
